Video ID,Title,Channel,Published At
-D40YUJQmqE,#afd #afdfraktion #politik #wahl #wahlkampf,faz,2025-01-15T16:00:00Z
yukOpUZa_oY,AFD BAYERN #subscribe #info #afd,Globus🌍,2025-01-27T15:33:10Z
17JKWilp668,AfM - DIE UHR TICKT (Song) #musik #afd,Team Weidel,2025-01-20T00:20:26Z
_1HDpClszEc,Czy AfD chce rewizji granic z Polską? Odpowiada europoseł tej partii  #afd #granica #niemcy #polska,Rymanowski Live,2025-01-15T14:00:39Z
Qs6gignnmSM,#andywinhart #afd #peru #china #indien #schule #kindergarten,Andy Winhart - Neues aus dem Bayerischen Landtag,2025-01-29T17:56:03Z
C4H5c9pHqAo,Alice Weidel konfrontiert die Ampel! #afd #politik #deutschland #bundestag #ampel #weidel #merz,Politikverständnis,2025-01-17T09:00:25Z
2VScLeaNdNM,Alice Weidel - Der Staat hat ein Bildungsauftrag  #afd #bildungssystem #auftrag #bildung  #afdnrw,NewsOne,2025-01-13T07:00:01Z
-UBPjs_pbd4,#Baerbock #Habeck #brantner #Banaszak #Audretsch #AfD #Abwahl #Trump #Zuversicht #Demokratie #Grüne,Berlin360°,2025-01-28T08:53:47Z
OUMLV-pyM1s,Emotionale Szenen im Bundestag: CDU-Migrationsplan dank AfD-Stimmen knapp angenommen,Sven Mueller,2025-01-29T20:11:36Z
Q9rBLu8j-_s,Behördenversagen beim Magdeburg-Terroranschlag! #afd,AfD-Fraktion Bundestag,2025-01-17T09:55:18Z
dhXih8AGc0s,#Chrupalla #afd #Weidel #merz #Kanzlerkandidatin #heutejournal   #Sievers #Habeck #Kanzler #Scholz,Berlin360°,2025-01-13T14:25:12Z
yRCblO5F10g,Alice Weidel AFD - Remigration 💥,WatchMe,2025-01-13T18:00:51Z
wyfXvC42xF4,Alice Weidel Rechnet ab - MEGA AFD Veranstaltung in Halle,LevelUpLife,2025-01-26T11:38:40Z
qjWSpaNJaG8,#Überraschung #Umfrage #Bundestagswahl #Weidel #AFD #Höhenflug #Habeck #elonmusk #Tiktok,Berlin360°,2025-01-14T20:25:03Z
I94_-K1fYZU,#Afd #Bundestagswahl #Habeck #Weidel #lgbt🌈  #🏳️‍🌈 #🌈 #fckafd #noafd,Trevor Kanitz,2025-01-20T14:05:38Z
De8HONB3ugw,"11.01.2025 AfD Bundesparteitag in Riesa, Alice für Deutschland!",Eugen Seiler,2025-01-13T13:19:12Z
PPPRRj54KL0,#aliceweidel #elonmusk #deutschland #youtube #afd,derausderafd,2025-01-12T17:06:03Z
TBo9wZM4tuI,#neumünster #edit #afd,xxtentacion.stty_official.lilpipp,2025-01-25T12:15:04Z
v5wvE6jeHmY,FloKi - Nur die AFD💙 (Musikvideo zur Bundestagswahl 2025),FloKi,2025-01-30T17:00:06Z
3B5XkQgg3wo,Migrationswende in Deutschland: AfD zeigt klare Lösungen,NoAntifant,2025-01-31T07:35:52Z
t0D9Inmq8P4,#chrupalla  #Suggestivfragen #interview #Phoenix #Suggestiv #Sicherheit #Demokratie #Weidel #afd,Berlin360°,2025-01-13T09:32:37Z
-X4SSciuip8,Alice Weidel reagiert auf aktuelles Gender Gaga in Deutschland.  #afd #politik  #aliceweidel #news,Unabhängig Denken,2025-01-21T05:30:00Z
rruL8b4Z-jU,Chrupalla: MERZ = Deutscher JOE BIDEN?💥 Schock-Vergleich  #afd #politik #deutschland,Unabhängig Denken,2025-01-31T11:23:31Z
pp_S88L9m8o,#markuslanz #lanz #Brokstedt #Kyrath #nius #Opfer #Magdeburg #Aschaffenburg #Solingen #Afd #CDU,Berlin360°,2025-01-31T10:56:26Z
8VKPg4Dkof4,Scheindebatten warum wir die echten Probleme ignorieren!🚀  #deutschepodcasts #afd #politik,QuasselQuickies,2025-01-23T10:00:12Z
QZTG4HQde_w,"Nach Aschaffenburg: Union und AfD legen zu, SPD und Grüne verlieren - INSA-Umfrage im Überblick!",Sascha Schmitz,2025-01-27T16:37:31Z
TDjt3aaaVa8,AfD: Von wegen „pauschal gegen Ausländer! #afd #afdfraktionnrw #wagnerafd #teamalice,Markus Wagner,2025-01-29T20:15:34Z
0-lU3wswvQc,AfD Wahlwerbespot 2025 Alice Weidel als Kanzlerin #afd #werbespot #news #viralvideo,Mars Marcelo DJ,2025-01-25T22:08:31Z
Dh1zYItYZxc,Politik wie Dubai-Schokolade! #afd #ltnrw,AfD-Fraktion NRW,2025-01-17T18:00:07Z
1DycazsbLEU,#wahlen #news #afd #aliceweidel #bundestagswahl2025,HossHopfReality,2025-01-19T18:20:56Z
HhmLofdNf8M,Baerbock blamiert sich im Bundestag – AfD rechnet gnadenlos ab! 🔥🚨,BreakingRadar,2025-01-31T17:17:28Z
1ptBX-Qneus,"AfD Parteitag, wer erkennt noch Elon Musk auf der Bühne? X VIBES 🤣👍🏻✅ #afd #politik #elonmusk",Neo News ,2025-01-13T12:43:23Z
Ba9SWAf7MuQ,Friedrich Merz: &quot;AfD will die CDU vernichten!&quot; 🚫🔥 #FriedrichMerz #AfD #CDU,BlitzNews ,2025-01-31T19:16:13Z
Dl3TdtldD6U,🤡 #afd #aschaffenburg #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-27T09:07:00Z
s9ntOFuSakE,AfD unter Beschuss: Faesers Schweigen zu Antifa-Angriffen auf Privatadressen sorgt für Kritik!,Sascha Schmitz,2025-01-11T15:58:09Z
nisFGLid078,#جملات_آلمانی #المان #deutsch_lernen #news #deutsch #afd,Deutsch Persisch TV,2025-01-27T18:42:46Z
E6dgkRpFDxs,🤡 #afd #aschaffenburg #wahlen #nachrichten #politik #remigration #deutschland #aliceweidel #ampel,Adlers Anstalt,2025-01-24T06:04:00Z
RId2Ezn92ZY,AfM - ICH WÄHL BLAU! (Song) #musik #afd,Team Weidel,2025-01-19T18:39:26Z
4RyfZLxNdiw,❌🤔Wie Weidel die &#39;Systemmedien&#39; austrickst❌🤔  #shortvideo #afd #elonmusk #shorts,HaltStop,2025-01-11T06:00:02Z
gUibxl0c9OQ,"Zeit, dass man dich hört #ricklingen #wettbergen #bornum #muehlenberg #afd #allesfüralice #btw25",AfD.Fraktion.Bezirksrat.Ricklingen,2025-01-25T07:23:20Z
TzFpg1OsKW8,Kay Gottschalk - NRW wird wieder eine Zugmaschine der Deutschen Wirtschaft | #afd #afdnrw #nrw,NewsOne,2025-01-05T11:31:16Z
PWL7N2UR0hw,ALEXANDER JUNGBLUTH (AfD): Gehen Sie doch selbst an die Front!,Politik in Blau,2025-01-05T11:00:56Z
-FLzTSHyqG4,ALICE FÜR DEUTSCHLAND! DIE SIEGERHYMNE#afd #news #bjoernbanane,Björn Banane,2025-01-29T11:50:00Z
FUdEBbvzBCk,🤡 #afd #aschaffenburg #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #wahrheit,Adlers Anstalt,2025-01-27T06:04:00Z
hvJqeawTJ1M,Brandner über die Linken Demonstranten im Riesa #afd #politik #deutschland #bundestag #weidel #riesa,Politikverständnis,2025-01-12T12:41:06Z
M0RnL_hSpmc,🚨EILMELDUNG: AFD MIT NEUEN HÖCHSTWERTEN DEUTSCHE BÜRGER WÄHLEN AFD!!! EINE WENDE?,Politik im Fokus,2025-01-14T09:16:46Z
_8_ZRUSUQqg,Linke widerlegt #fyp #afd #cdu #islam #deutsch #deutschland #politik #lustig #religion #ampel #koran,BlueTiger,2025-01-18T10:17:13Z
K4Rq_c9_CU0,Regierungsanspruch der AfD? Weidel als Kanzlerkandidatin nominiert!,Chillporter,2025-01-01T09:33:45Z
CFAt_rHu2vQ,💥Baerbock unter Gürtellinie💥 #baerbock #bundestag #wahl2025 #cdu #afd #shorts #viralvideo,theblackmcqueen,2025-01-31T17:20:58Z
hLTxFem4YbY,Alice Weidel - Statement #bundestag #politik #nachrichten #afd #alternativefürdeutschland,Finanzfuchs,2025-01-14T19:00:24Z
uJXWT9WhF28,Vater von Brokstedt-Opfer bei Lanz #aschaffenburg #migration #brandmauer #flüchtlinge #afd #cdu,Political Entertainment,2025-01-31T10:02:26Z
SLRZZFtNPXU,#inkompetent #Merz #Scholz #Habeck #Esel #duell #Heizungsgesetz #Vizekanzler #bundestag #AfD,Berlin360°,2025-01-06T14:05:18Z
0Vh-jYh_Zz0,Schlaukopf #afd #afdfraktion #afdwählen #afddeutschland #aliceweidel #afdhalluddinzainuddin #afdbw,Putzi,2025-01-18T11:05:56Z
39C-nwGrmqk,#Elmar #Theveßen #Karikatur #Journalisten #Interview #elonmusk #Trump #Weidel #AfD #Journalist,Berlin360°,2025-01-08T17:13:46Z
6XE9UHFMQY0,WAS!? EXTREMISMUS gegen Demokratie? 😔 #nazis #links #rechts #extremismus #gewalt #antifa #afd,Henry's Channel,2025-01-20T09:06:17Z
tX7hTtRcG2I,Alice macht Deutschland great again # #news #afd,AFD ist die Antwort ,2025-01-08T19:03:49Z
QwMa1fkH270,#AFD #VERBOT #DEBATTE #Verfassungsrechtler #Strafrechtler #Volker #Boehme-#Neßler #weidel #elonmusk,Berlin360°,2025-01-11T15:15:10Z
EjeXodyeupA,Hausdurchsuchung bei 15 Jährigem #hossundhopf #hoss #hopf #deutschland #afd #tiktok,hosshopflounge,2025-01-19T16:26:32Z
4uDoeJwIles,#afd #politik #cdu #debatte #politikdeutschland #neuwahlen #spd #friedrichmerz #merz #söder,politiknews,2025-01-28T20:07:59Z
Me3fwlItiw0,Es ist Zeit für deine Sicherheit!🇩🇪 #afd #bundestagswahl2025,"Sebastian Münzenmaier, MdB",2025-01-18T10:02:16Z
UyePCnraajk,#afd #deutschland #aliceweidel #gehtwählen #deutsch #blau #AfD #maischberger,derausderafd,2025-01-19T13:14:14Z
zGUkj7WQeR4,Alice Weidel dankt Besuchern und Einsatzkräften bei Parteitag.  #afd  #politik  #aliceweidel,Unabhängig Denken,2025-01-19T15:59:48Z
tHjDd_-KnIM,Von wegen „pauschal gegen Ausländer“! #afd #ltnrw,AfD-Fraktion NRW,2025-01-27T18:00:44Z
E-7QGj7NseM,Demokratieverständnis von linksgrün  #afd #cdu #bundestag #politik #deutschland,Baran Bayram,2025-01-30T17:23:42Z
5kphPSV9aY4,Mitglieder-Rekord bei der AfD: Was steckt hinter dem großen Zulauf zur Partei?,Sascha Schmitz,2025-01-16T12:20:59Z
91AU6YbmdVs,￼ Wann gibt es endlich Frieden? #ukraine #politik #deutschland #afd #bundestag #ampel,Politikverständnis,2025-01-13T09:00:07Z
qCEjS_5Yq7Y,"Die AfD würde mit der CDU koalieren, sagt Alice Weidel bei Maischberger! #afd",SuccessfulManFactory,2025-01-23T19:34:18Z
s0FO103aUv0,Alice Weidel als Kanzlerkandidatin? Die Zukunft der AFD im Fokus!,Youtube Brandaktuell ,2025-01-20T11:20:25Z
bja2-5XfueQ,#Wahlkampf #Sachsen #MikeMoncsek #MaximilianKrah #Krah #AliceWeidel #AfD #AlternativefürDeutschland,Mike Moncsek ,2025-01-19T10:42:13Z
VEVysHdoPDg,Eskalation der Krisen - Syrische Flüchtlinge und die Realität #afd,Extratalk,2025-01-10T17:41:54Z
MHz9sEWKlHg,Versagen der Bayrischen Politik #nurnochafd #afd #kinder #bayern #betreuung #familie,"Elena Roon, MdL",2025-01-04T11:44:24Z
cZJ_sMw963Y,Politikwechsel Jetzt! #bundestagswahl2025 #afd #afdwählen #politik #wahl,"Sebastian Münzenmaier, MdB",2025-01-29T10:33:03Z
_-1GPoXpLU4,Scholz mischt sich ein #shorts #shortsfeed #shortvideo #afd #politik #deutsch #foryou #fyp #scholz,Vindex - Shorts,2025-01-02T08:00:23Z
8WYT8833z_s,"Habeck bettelt, bitte stimmen Sie nicht mit der AFD",BlitzPolitik,2025-01-29T14:21:46Z
7Nmxz_Jk6zo,Meilenstein: AfD Stoppt Impfpflicht – CDU kopiert!,NoAntifant,2025-01-30T07:41:06Z
uclagQe4TWE,🤡 #afd #aschaffenburg #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-27T15:07:01Z
_FbP-rXPVBI,🤡 #afd #aschaffenburg #wahlen #nachrichten #politik #fpö #deutschland #aliceweidel #ampel #wahrheit,Blaue Welle Deutschland,2025-01-27T12:07:00Z
PHjwcz7tLFg,Freiburg: Hotspot der Kriminalität | Zur Sache! Baden-Württemberg,SWR,2025-01-20T16:00:20Z
TD_bFVQejNE,D Voice - NO (Official Visualiser),D Voice,2025-01-03T21:28:35Z
SZpPBaD9jLc,Что пообещали немцам после выборов,DW на русском,2025-01-12T18:45:00Z
8ka7ku_x4QU,Elon Musk hosts German far-right leader on X | BBC News,BBC News,2025-01-09T23:00:06Z
ncBEiPtCHCM,Qui consomme de la drogue en France ?,C dans l'air - France Télévisions,2025-01-17T17:56:19Z
FP-SvoKoCAU,BUNDESTAG: &quot;Ein Beispiel einer intakten Demokratie!&quot; Henryk M. Broder zur historischen Abstimmung,WELT Nachrichtensender,2025-01-29T20:45:00Z
_jK7RISc74g,MIGRATIONSANTRAG: &quot;Liegt an der SPD und den Grünen!&quot; Merz wirbt um Zustimmung von Unions-Plänen,WELT Nachrichtensender,2025-01-27T17:00:41Z
GzLhMOYNpQE,Wie ist die Stimmung in Deutschland im Bundestagswahljahr 2025?,ZDFheute Nachrichten,2025-01-28T20:51:21Z
s4LCXnq16Kw,Die Asyl-Pläne von Friedrich Merz | Berlin direkt,ZDFheute Nachrichten,2025-01-27T08:59:36Z
4gTElI5x05A,"„Wir alle haben verloren, denn das ist ein Tabubruch“: Bundeskanzler Olaf Scholz | maischberger",tagesschau,2025-01-30T10:18:33Z
5bleu6mfyRQ,Du belügst dich selbst!,Der Dunkle Parabelritter,2025-01-26T16:00:11Z
89GHK1CnyN0,Transforme 45kg to 68kg with Bulking shake 💪 #bodytransformation #weightgain #gymdiet,Callme Nayak,2025-01-06T05:30:06Z
wHubRwDJSWc,حزب البديل يختار رئيسته أليس فايدل مرشحة لمنصب المستشار,AlArabiya العربية,2025-01-11T23:23:35Z
FsMGT7Av798,Livestream: Weidel und Musk bei uns auf Deutsch!,COMPACT-TV,2025-01-09T19:24:30Z
gRFXoB-kobA,Punkt vor Strich interessiert mich nicht!!😂😂,ProSieben Show,2025-01-08T15:30:14Z
-Lk4TVJIyQk,"Drogen, Gewalt und Chaos: Mit der Taskforce am Bremer Hauptbahnhof | SPIEGEL TV",DER SPIEGEL,2025-01-18T07:00:00Z
W_xogWt_fww,DEUTSCHLAND: &quot;Die rot-grüne Wut über diese Abstimmung ist deplatziert und peinlich!&quot; - Schupelius,WELT Nachrichtensender,2025-01-30T10:00:37Z
bujOQO8J4ZM,ARD-Brennpunkt zum abgelehnten Migrationsgesetz,tagesschau,2025-01-31T19:35:17Z
vh3T0Ec4LOA,Bundestag stimmt für Asyl-Antrag der Union - so reagieren Berliner Politiker,rbb24,2025-01-30T10:22:53Z
DlKAgJMV0TI,Avaliei 12 projetos dos funcionários da FuelTech pra escolher a melhor e pior lasanha!,Anderson Dick,2025-01-18T11:00:17Z
UWR6TtU-3fs,EDER EL NENE DE LA CUMBIA YO SOLO QUIERO QUE SEAS FELIZ AUN QUE YA NO ESTES JUNTO AMI ❌️E.T.S REC,EDER EL NENE DE LA CUMBIA,2025-01-07T18:23:37Z
WTVeGeIJz8g,Does the Alpha like me? | In Love with the Alpha | ReelShort,ReelShort ,2025-01-23T15:15:01Z
4-e6tNYyP60,"Выход Германии из Евросоюза, Алиса Вайдель - АдГ",ROSS NAME,2025-01-31T21:28:13Z
pEIVVhIJER8,Wer rettet uns?,Der Dunkle Parabelritter,2025-01-19T16:00:50Z
HR0FAI0xTt0,FRIEDRICH MERZ: &quot;Er hat reagiert!&quot; Nach heftiger Merkel-Kritik! Und plötzlich kontert der CDU-Boss!,WELT Nachrichtensender,2025-01-31T07:30:08Z
BT62PGortVc,Twinkle khanna married Akshay kumar because her film flopped | by Drama delight,Drama delight,2025-01-03T12:30:09Z
GhouXOdqjQk,China Trip For UK&#39;s Reeves; Musk Talks German Politics With AfD&#39;s Weidel | The Pulse 01/10/2025,Bloomberg Television,2025-01-10T13:21:01Z
VIjud3V71w0,TV DUELL: Bundestag-Mehrheit für Migrationsplan von Merz! Dobrindt und Hofreiter im Schlagabtausch,WELT Nachrichtensender,2025-01-29T19:00:22Z
Wd1Ztdg-AEI,Tattoo Kunden: Das Alphatier,Jers SU,2025-01-02T15:56:57Z
FvpzxaaWRIU,Elon Musk: Gutmensch oder Darth Vader? | Reschke Fernsehen,ARD,2025-01-13T10:00:23Z
xrY1txmW9rM,Messerangriff in Aschaffenburg: Erneutes Staatsversagen? | Markus Lanz vom 22. Januar 2025,ZDFheute Nachrichten,2025-01-23T08:06:21Z
VPWVA8okrWQ,ASCHAFFENBURG: Augenzeugenvideo zeigt Festnahme des Messer-Angreifers - Scharfe Kritik an Behörden,WELT Nachrichtensender,2025-01-23T16:00:34Z
OzRzdtvv_T0,Moritz Neumeier hätte gerne so viel Selbstwertgefühl wie Dieter Nuhr | Till Reiners’ Happy Hour,ZDF Satire,2025-01-12T17:00:32Z
kjG-dmfXxdU,Why Elon Musk interferes in politics around the world | DW News,DW News,2025-01-04T01:00:36Z
gz1ilg2kICg,Philips Airfryer Series part 02 | Paneer Tikka at home😍 #shorts #recipe #airfryerrecipe,Flavours by shy,2025-01-28T11:11:14Z
luGbIXvC5jQ,The worrying rise of Europe&#39;s hard right,The Economist,2025-01-31T15:01:08Z
wtLlSwUrfsw,MERZ: Nächster Showdown im Bundestag! Neuer Eklat droht! Asylhammer Zustrombegrenzungsgesetz I LIVE,WELT Nachrichtensender,2025-01-31T19:35:21Z
ZxCQjbjXcKU,DEAN WITHERS WAS TOO STUNNED TO SPEAK... 🤣,One Night with Steiny,2025-01-20T22:02:05Z
jh_ciRJfe_c,Elon Musk réagit à la polémique sur son geste rappelant un salut nazi • FRANCE 24,FRANCE 24,2025-01-21T16:42:09Z
Cypajvvt0is,And he lived happily ever after in his summer i turned pretty merch,Gavin Casalegno,2025-01-30T17:09:25Z
wmvBWJGWe4g,[FNAF] SPRINGTRAP AND FREDBEAR GET DERSTROYED #fnaf #springtrap #fredbear #memes,DAVESFM,2025-01-10T20:55:07Z
snkH_Geor0w,"Bundeswehr-Generalleutnant: Was passiert, wenn Putin angreift? I 7 Fragen Zukunft I BR24",BR24,2025-01-18T15:01:08Z
4h4unCJyZFg,How To Put Line On a Spinning Reel 🎣,Fishing Knot Tutorial,2025-01-20T05:00:07Z
jbTSkt-XcYM,Härtere Regeln bei Migration? Das sagen Jens Spahn und Katrin Göring-Eckardt I hart aber fair,tagesschau,2025-01-13T22:10:41Z
0IxsmfGZ2RE,AUT of ORDA  - Für Olle!,AUT of ORDA,2025-01-17T06:00:06Z
IuMjZhLYi78,Fopo Triple Extender - portable triple monitor #trading laptop,NR,2025-01-16T01:45:02Z
N481YoJ2oDk,Top 3 best amazing electric air fryer now save youre Time&amp; money#airfryer #shortvideo #food #cooking,container garments shop,2025-01-10T08:01:40Z
Etm0RRXwQL0,Neuanfang für Deutschland,AfD Brandenburg,2025-01-26T17:00:22Z
bPV5gOQshhk,"PASSIAMO TUTTA LA NOTTE SULL&#39;AEREO! 24H , FIGLIACHIARA HA PAURA !",mammagiulia figliachiara,2025-01-28T13:00:52Z
W7n1Z3-Q9w4,ROBERT HABECK: Ex-Parteikollegin verrät! &quot;Die Grünen sind im Panikmodus!&quot;,WELT Nachrichtensender,2025-01-08T17:15:02Z
wEFJoruhkQk,Die Plakate sind da. #2025 #ingolstadt #afd #Plakate #wählen,Benny's World,2025-01-18T18:58:44Z
lszWU2ngvNc,SCHOLZ vs. WEIDEL | Quick and Dirty 2024 Recap #afd #spd #scholz #weidel #wahlkampf,MC BOGY & B-LASH,2025-01-21T16:19:59Z
PdZgJE9MwR8,AfD Parteitag Alice Weidel - Einen echten Bildungsauftrag wird es nur mit der AFD geben,Alienjäger02,2025-01-22T18:00:28Z
cgBOxupBVAk,AfD нужно минимум 50% чтобы перейти к власти ?!? #новости #германия  #russendeutsche #адг #афд #afd,Создаватель,2025-01-17T17:45:32Z
0sP3yCs8Ky0,DAS will Alice Weidel und die AfD wirklich! 😱 #afd #aliceweidel #elonmusk,Kevin Beutler,2025-01-25T13:45:00Z
adcU5fr-1EE,Review chi tiết màn hình AFD344G [AFD Review],AFD Việt Nam,2025-01-18T02:42:17Z
5ajQm7Eak2w,AfD Karslruhe &amp; Göppingen werben mit Abschiebe-Flugtickets #AfD #Karlsruhe #Abschiebeticket,Prinz,2025-01-15T11:06:50Z
pIXxWoFssC4,Elon Musk Tells Extremist AfD Party Rally That Germans Need to “Move On” from “Past Guilt”,Mother Jones,2025-01-30T20:37:24Z
IA2DQ-fV1Nk,Weidel beerdigt Habeck 💥🚨💙🇩🇪🩵 #teamalice #aliceweidel #afd #blau,gerformation,2025-01-05T14:28:28Z
GxcASA1HrSQ,WAHNSINN 🤯 #Parteitag #AfD in #Riesa ⚠️WER FINANZIERT diese Linken Krawalle ?,Neo News ,2025-01-11T10:03:30Z
w4gDppxJim0,"16 Bundesländer, eine kleine Provokation oder dieser andere Zufall? 🤔 #afd #aliceweidel #deutschland",abgefaktenews,2025-01-11T15:18:40Z
Mvu4PpkgoV0,"🛑🛑🛑In Schwerin müssen Bürgergeldempfänger jetzt arbeiten, Druck von AFD auf CDU. Deine Meinung?",Mona Wie  LEBEN LIEBEN,2025-01-05T14:31:00Z
pnOTn9VMV_o,「ドイツを救えるのはAfDだけだ」イーロン・マスク氏がドイツの極右政党「AfD」党首と対談で称賛｜TBS NEWS DIG,TBS NEWS DIG Powered by JNN,2025-01-10T15:54:17Z
FGM7X1VIzJ4,#afd #party #afdwählen #aliceweidel #afdsong #fasching #partysong,Adlerschwur,2025-01-03T14:55:33Z
04jCl4VnuaU,AfD-Fanboy Johanneslein aka Sexedy und seine große Liebe zu Alice Weidel #song #afd #aliceweidel,GIFTSPRITZER,2025-01-19T00:43:41Z
l7kYRuZ4FjY,AFD bei Markus Lanz - Ist Putin ein Kriegsverbrecher?,Alienjäger02,2025-01-15T19:00:38Z
CrrRCwQ-g50,Weidel kündigt radikale Wende in der Energiepolitik an! #energiepolitik  #afd,Unabhängig Denken,2025-01-27T10:00:12Z
Q3pKk421QH0,Ich heule jetzt noch vor lachen #deutschland #afd #politik #humor #ampel ampel,Meinungsmacher1.0 ,2025-01-30T15:27:38Z
MjYZqBSfCU8,#Bademantel #Sketch #weidel #Hamburg #Antifa #Riesa #Bundesparteitag #Demokratie #Herzpulli #afd,Berlin360°,2025-01-19T14:52:26Z
2t2UJrxG0rc,Rüdiger Lucassen - Unser Vaterland ist in Gefahr |  #afd #afdnrw #vaterland,NewsOne,2025-01-07T21:02:58Z
vy5tk6fDTfo,Elon Musk und die AfD  Die explosive Wahrheit #unternehmer #podcast #elonmusk #afd #meinungsfreiheit,Youtube-shorter-germany,2025-01-22T13:26:02Z
inYIXJlh9BQ,Czy Alternatywa dla Niemiec jest propolska?  #froelich #afd #niemcy #ue  #rymanowskilive,Rymanowski Live,2025-01-15T16:00:41Z
a5wyzbpYOCM,❌DAS MUSST DU SEHEN❌ #dielinke #gysi #weidel #politik #afd #bundestag #spd #merz #scholz #cdu #fdp,Rich Kids of Wall Street ,2025-01-08T06:20:50Z
3rU37QVme_g,❌DAS SAGT SIE JETZT DAZU❌#aliceweidel #afd #politik #weidel #spd #björnhöcke #chrupalla #bundestag,Rich Kids of Wall Street ,2025-01-26T06:23:31Z
KuzvUc-EYus,#fy #foryoupage #afd #politik #fckafd #fckafdwähler #cdu #videoviral #scoobydoo #shortsfeed #shorts,MUSLIMFLIX,2025-01-15T22:06:14Z
uQyYvtlpTCo,Den Deutschen stehen unruhige Zeiten bevor! #deutschland #rezession #afd,Klartext Finanzen - RealUnit Schweiz AG,2025-01-31T14:01:06Z
uqxNsnC6o34,&quot;Zeit für Deutschland&quot;: 16. AfD-Bundesparteitag live aus Riesa! - Tag 1,AfD TV,2025-01-11T21:10:35Z
F2-1HDcHzw8,#Reinhold #Beckmann #SPD #Osten #Desaster #thüringen #Sachsen #Brandenburg #Wahlen #Afd #CDU #BSW,Berlin360°,2025-01-05T12:02:27Z
KvabdOIteuE,#merz #cdu #politik #2025 #brandmauer #afd #plan #migration #wahlkampf #spd #eilmeldung #news,WissensEule,2025-01-28T11:17:10Z
5A5mSKwy1ZQ,❌LINDNER ATTACKIERT GRÜNEN &amp; SPD ❌ #afd #politik #spd #weidel #bundestag #merz #chrupalla #scholz,Rich Kids of Wall Street ,2025-01-28T08:20:53Z
8DARGcS4dcI,Chrupalla von der AfD äußert sich zu Israel,XzumTreme,2025-01-20T09:28:59Z
WHwNTIe1NFU,#Chrupalla #afd #weidel  #Windräder #heutejournal #Schande #Habeck #Reinhardswald  #Gebrüder #Grimm,Berlin360°,2025-01-13T16:03:20Z
FIQ8jWGdI94,Sein neuester Coup: Habeck will uns alles nehmen! #Habeck #grüne #afd #freiheit #bundestag #wahl,Küstenwende - Freiheitliches Forum e.V.,2025-01-14T16:22:12Z
EFRD7Yk7Wtw,Verfassungsschutz: Waffe gegen die AfD? Haldenwangs skandalöse Enthüllung,NoAntifant,2025-01-18T16:57:40Z
-SodVU00p_o,#Merz #Bundestag #Scholz #Berichterstattung  #Grenzkontrollen #Migration #Aschaffenburg #Afd #habeck,Berlin360°,2025-01-29T16:14:20Z
Kpb6QaR2BWE,#slap #funny #memes #baby #animation #fortnite #drawing #cute #afd #edit #chapter6,ANOW,2025-01-29T08:04:28Z
OPSSpkVTtcs,AfD und Merz  #deutschland #afd #politik #rechts #bundestag,Stephan Protschka,2025-01-29T22:00:22Z
9UiYOVKsjss,Das wie vielte Interview hat Alice Weidel mittlerweile verlassen 💀💀 #afd #bundestagswahl #wahl #fy,Highlightwitchde,2025-01-27T02:47:07Z
23WO3tZuKoQ,Friedrich Merz kooperiert mit der AfD und FDP,a clear voice ,2025-01-30T16:28:34Z
_V-tQyMCRwI,തീവ്ര കുടിയേറ്റവിരുദ്ധ #afd ക്കാരിക്ക് ശ്രീലങ്കൻ ലെസ്ബിയൻ പാർട്ണർ! #shorts #malayalam #youtubeshorts,Pack2Europe,2025-01-29T11:30:21Z
HRWS4kIf2xw,Weidel wird Kanzler (AfD Party-Version) #heimatliebe #afd #schlager #party,Deutsche Kultur,2025-01-26T12:18:02Z
oAMCDdh3I2U,"Weidels klare Ansage zur Energiepolitik, wie die CO2 Steuer alles verteuert. #afd #aliceweidel",Unabhängig Denken,2025-01-28T13:30:28Z
D-CHAHn1Eyg,#Suggestivfragen #interview #Freiheit #Suggestiv #Sicherheit  #Demokratie #Weidel #afd #chrupalla,Berlin360°,2025-01-12T16:07:25Z
mr6GRXUvEIE,"Eure Stimme zählt, am 23.02. #afd #nurnochafd für #deutschland","Elena Roon, MdL",2025-01-12T20:47:02Z
s3n4fc7-zBI,Fällt die Brandmauer? #afd #deutschland #schwerin #cdu #news #brandmauer #shortvideo #shorts,German Patriot,2025-01-06T00:24:04Z
0vafrnFFTrQ,Налоговые реформы AfD #германия #deutschland #russendeutsche #afd #адг #афд #выборы,Создаватель,2025-01-23T16:20:22Z
1HZE-rpj7UA,#Demografie #Fakten #Eklat #SPD #Politikerin #Sawsan #Chebli #Sarrazin Islamwissenschaftlerin #AfD,Berlin360°,2025-01-21T19:51:03Z
fWDEZEolO9I,イーロン・マスク氏「ドイツを救えるのはAfDだけだ」独・極右政党の党首と「X」で対談　ショルツ首相を「無能なばか」投稿に批判も｜TBS NEWS DIG,TBS NEWS DIG Powered by JNN,2025-01-10T02:54:12Z
ryCdzFdv4bQ,Der Antisemitismus ist Links #AliceWeidel #afd #Hitler #fypyoutube #fyp #foryou,cashbang,2025-01-11T12:10:35Z
